"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","21738","OrangeHRM","chromium","Thu Mar 13 22:57:18 IST 2025","passed","Thu Mar 13 22:57:39 IST 2025","","test.spec.js","",""
"","4815","421 - https://london-heathrow.worlddutyfree.com/en/","chromium","Fri Mar 14 18:27:00 IST 2025","passed","Fri Mar 14 18:27:05 IST 2025","","LoadURL.spec.ts","",""
"","20239","299 - https://santodomingo.shopdutyfree.com/en/","chromium","Fri Mar 14 18:24:55 IST 2025","passed","Fri Mar 14 18:25:15 IST 2025","","LoadURL.spec.ts","",""
"","5931","255 - https://sanjuan.shopdutyfree.com/en/","chromium","Fri Mar 14 18:24:00 IST 2025","passed","Fri Mar 14 18:24:06 IST 2025","","LoadURL.spec.ts","",""
"","4715","514 - https://rio.shopdutyfree.com/en/","chromium","Fri Mar 14 18:28:30 IST 2025","passed","Fri Mar 14 18:28:34 IST 2025","","LoadURL.spec.ts","",""
"","6779","134 - https://sharjah.shopdutyfree.com/en/","chromium","Fri Mar 14 18:21:29 IST 2025","passed","Fri Mar 14 18:21:36 IST 2025","","LoadURL.spec.ts","",""
"","6393","412 - https://liverpool.worlddutyfree.com/en/","chromium","Fri Mar 14 18:26:53 IST 2025","passed","Fri Mar 14 18:26:59 IST 2025","","LoadURL.spec.ts","",""
"","4777","422 - https://london-heathrow.worlddutyfree.com/en/","chromium","Fri Mar 14 18:27:00 IST 2025","passed","Fri Mar 14 18:27:05 IST 2025","","LoadURL.spec.ts","",""
"","5366","402 - https://glasgow.worlddutyfree.com/en/","chromium","Fri Mar 14 18:26:43 IST 2025","passed","Fri Mar 14 18:26:48 IST 2025","","LoadURL.spec.ts","",""
"","5803","366 - https://saltlakecity.shopdutyfree.com/en/","chromium","Fri Mar 14 18:26:05 IST 2025","passed","Fri Mar 14 18:26:11 IST 2025","","LoadURL.spec.ts","",""
"","7200","534 - https://casablanca.shopdutyfree.com/en/","chromium","Fri Mar 14 18:28:48 IST 2025","passed","Fri Mar 14 18:28:55 IST 2025","","LoadURL.spec.ts","",""
"","6193","194 - https://puntadeleste.shopdutyfree.com/en/","chromium","Fri Mar 14 18:22:35 IST 2025","passed","Fri Mar 14 18:22:41 IST 2025","","LoadURL.spec.ts","",""
"","5588","321 - https://minneapolis.shopdutyfree.com/en/","chromium","Fri Mar 14 18:25:20 IST 2025","passed","Fri Mar 14 18:25:26 IST 2025","","LoadURL.spec.ts","",""
"","5176","247 - https://acapulco.shopdutyfree.com/en/","chromium","Fri Mar 14 18:23:49 IST 2025","passed","Fri Mar 14 18:23:54 IST 2025","","LoadURL.spec.ts","",""
"","5446","599 - https://athens.shopdutyfree.com/en/","chromium","Fri Mar 14 18:29:51 IST 2025","passed","Fri Mar 14 18:29:57 IST 2025","","LoadURL.spec.ts","",""
"","12088","4 - https://barcelona.shopdutyfree.com/es/","chromium","Fri Mar 14 18:19:13 IST 2025","passed","Fri Mar 14 18:19:25 IST 2025","","LoadURL.spec.ts","",""
"","12754","239 - https://lima.shopdutyfree.com/en/","chromium","Fri Mar 14 18:23:27 IST 2025","failed","Fri Mar 14 18:23:39 IST 2025","","LoadURL.spec.ts","",""
"","5571","250 - https://leon.shopdutyfree.com/es/","chromium","Fri Mar 14 18:23:51 IST 2025","passed","Fri Mar 14 18:23:57 IST 2025","","LoadURL.spec.ts","",""
"","5491","20 - https://fuerteventura.shopdutyfree.com/es/","chromium","Fri Mar 14 18:19:39 IST 2025","passed","Fri Mar 14 18:19:45 IST 2025","","LoadURL.spec.ts","",""
"","6641","358 - https://chicago.shopdutyfree.com/en/","chromium","Fri Mar 14 18:25:58 IST 2025","passed","Fri Mar 14 18:26:04 IST 2025","","LoadURL.spec.ts","",""
"","5117","121 - https://zurich.shopdutyfree.com/en/","chromium","Fri Mar 14 18:21:17 IST 2025","passed","Fri Mar 14 18:21:22 IST 2025","","LoadURL.spec.ts","",""
"","5433","517 - https://guarulhos.shopdutyfree.com/pt/","chromium","Fri Mar 14 18:28:32 IST 2025","passed","Fri Mar 14 18:28:37 IST 2025","","LoadURL.spec.ts","",""
"","4937","523 - https://guarulhos.shopdutyfree.com/pt/","chromium","Fri Mar 14 18:28:37 IST 2025","passed","Fri Mar 14 18:28:42 IST 2025","","LoadURL.spec.ts","",""
"","5891","75 - https://madrid.shopdutyfree.com/en/","chromium","Fri Mar 14 18:20:32 IST 2025","passed","Fri Mar 14 18:20:38 IST 2025","","LoadURL.spec.ts","",""
"","5353","429 - https://manchester.worlddutyfree.com/en/","chromium","Fri Mar 14 18:27:06 IST 2025","passed","Fri Mar 14 18:27:12 IST 2025","","LoadURL.spec.ts","",""
"","5172","201 - https://cancun.shopdutyfree.com/es/","chromium","Fri Mar 14 18:22:43 IST 2025","passed","Fri Mar 14 18:22:48 IST 2025","","LoadURL.spec.ts","",""
"","6807","322 - https://phoenix.shopdutyfree.com/en/","chromium","Fri Mar 14 18:25:21 IST 2025","passed","Fri Mar 14 18:25:27 IST 2025","","LoadURL.spec.ts","",""
"","5094","116 - https://stockholm.shopdutyfree.com/en/","chromium","Fri Mar 14 18:21:12 IST 2025","passed","Fri Mar 14 18:21:17 IST 2025","","LoadURL.spec.ts","",""
"","7706","468 - https://emporium.dufry.com/ukfnf/","chromium","Fri Mar 14 18:27:43 IST 2025","passed","Fri Mar 14 18:27:51 IST 2025","","LoadURL.spec.ts","",""
"","6531","401 - https://exeter.worlddutyfree.com/en/","chromium","Fri Mar 14 18:26:41 IST 2025","passed","Fri Mar 14 18:26:47 IST 2025","","LoadURL.spec.ts","",""
"","5719","630 - https://antalya.shopdutyfree.com/en/","chromium","Fri Mar 14 18:30:33 IST 2025","passed","Fri Mar 14 18:30:39 IST 2025","","LoadURL.spec.ts","",""
"","5912","288 - https://roatan.shopdutyfree.com/es/","chromium","Fri Mar 14 18:24:35 IST 2025","passed","Fri Mar 14 18:24:41 IST 2025","","LoadURL.spec.ts","",""
"","7054","301 - https://div4.shopdutyfree.com/","chromium","Fri Mar 14 18:24:50 IST 2025","passed","Fri Mar 14 18:24:57 IST 2025","","LoadURL.spec.ts","",""
"","6739","487 - https://confins.shopdutyfree.com/pt/","chromium","Fri Mar 14 18:28:02 IST 2025","passed","Fri Mar 14 18:28:08 IST 2025","","LoadURL.spec.ts","",""
"","6478","140 - https://zvartnots.shopdutyfree.com/ru/","chromium","Fri Mar 14 18:21:36 IST 2025","passed","Fri Mar 14 18:21:42 IST 2025","","LoadURL.spec.ts","",""
"","5145","507 - https://florianopolis.shopdutyfree.com/pt/","chromium","Fri Mar 14 18:28:22 IST 2025","passed","Fri Mar 14 18:28:27 IST 2025","","LoadURL.spec.ts","",""
"","6039","37 - https://menorca.shopdutyfree.com/en/","chromium","Fri Mar 14 18:19:57 IST 2025","passed","Fri Mar 14 18:20:03 IST 2025","","LoadURL.spec.ts","",""
"","5297","616 - https://verona.shopdutyfree.com/it/","chromium","Fri Mar 14 18:30:14 IST 2025","passed","Fri Mar 14 18:30:19 IST 2025","","LoadURL.spec.ts","",""
"","5684","553 - https://nairobi.shopdutyfree.com/en/","chromium","Fri Mar 14 18:29:07 IST 2025","passed","Fri Mar 14 18:29:13 IST 2025","","LoadURL.spec.ts","",""
"","6248","265 - https://santiagodeloscaballeros.shopdutyfree.com/es/","chromium","Fri Mar 14 18:24:14 IST 2025","passed","Fri Mar 14 18:24:20 IST 2025","","LoadURL.spec.ts","",""
"","12024","3 - https://barcelona.shopdutyfree.com/en/","chromium","Fri Mar 14 18:19:14 IST 2025","passed","Fri Mar 14 18:19:26 IST 2025","","LoadURL.spec.ts","",""
"","5919","66 - https://asturias.shopdutyfree.com/es/","chromium","Fri Mar 14 18:20:22 IST 2025","passed","Fri Mar 14 18:20:28 IST 2025","","LoadURL.spec.ts","",""
"","5511","261 - https://laromana.shopdutyfree.com/es/","chromium","Fri Mar 14 18:24:09 IST 2025","passed","Fri Mar 14 18:24:14 IST 2025","","LoadURL.spec.ts","",""
"","5353","48 - https://murcia.shopdutyfree.com/es/","chromium","Fri Mar 14 18:20:05 IST 2025","passed","Fri Mar 14 18:20:11 IST 2025","","LoadURL.spec.ts","",""
"","7306","136 - https://varna.shopdutyfree.com/en/","chromium","Fri Mar 14 18:21:29 IST 2025","passed","Fri Mar 14 18:21:36 IST 2025","","LoadURL.spec.ts","",""
"","4988","338 - https://calgary.shopdutyfree.com/en/","chromium","Fri Mar 14 18:25:37 IST 2025","passed","Fri Mar 14 18:25:42 IST 2025","","LoadURL.spec.ts","",""
"","5281","284 - https://grenada.shopdutyfree.com/en/","chromium","Fri Mar 14 18:24:32 IST 2025","passed","Fri Mar 14 18:24:37 IST 2025","","LoadURL.spec.ts","",""
"","5552","577 - https://mytilini.shopdutyfree.com/en/","chromium","Fri Mar 14 18:29:30 IST 2025","passed","Fri Mar 14 18:29:36 IST 2025","","LoadURL.spec.ts","",""
"","5562","510 - https://fortaleza.shopdutyfree.com/en/","chromium","Fri Mar 14 18:28:26 IST 2025","passed","Fri Mar 14 18:28:31 IST 2025","","LoadURL.spec.ts","",""
"","5957","375 - https://div6.shopdutyfree.com/en/","chromium","Fri Mar 14 18:26:13 IST 2025","passed","Fri Mar 14 18:26:19 IST 2025","","LoadURL.spec.ts","",""
"","5700","331 - https://sanjose.shopdutyfree.com/en/","chromium","Fri Mar 14 18:25:28 IST 2025","passed","Fri Mar 14 18:25:34 IST 2025","","LoadURL.spec.ts","",""
"","5060","102 - https://basel.shopdutyfree.com/en/","chromium","Fri Mar 14 18:20:59 IST 2025","passed","Fri Mar 14 18:21:04 IST 2025","","LoadURL.spec.ts","",""
"","5623","465 - https://staff.worlddutyfree.com/en/","chromium","Fri Mar 14 18:27:39 IST 2025","passed","Fri Mar 14 18:27:45 IST 2025","","LoadURL.spec.ts","",""
"","4498","8 - https://barcelona.shopdutyfree.com/es/","chromium","Fri Mar 14 18:19:29 IST 2025","passed","Fri Mar 14 18:19:34 IST 2025","","LoadURL.spec.ts","",""
"","6150","153 - https://stpetersburg.shopdutyfree.com/en/","chromium","Fri Mar 14 18:21:49 IST 2025","passed","Fri Mar 14 18:21:55 IST 2025","","LoadURL.spec.ts","",""
"","7161","316 - https://lasvegas.shopdutyfree.com/en/","chromium","Fri Mar 14 18:25:13 IST 2025","passed","Fri Mar 14 18:25:21 IST 2025","","LoadURL.spec.ts","",""
"","4834","115 - https://zurich.shopdutyfree.com/de/","chromium","Fri Mar 14 18:21:12 IST 2025","passed","Fri Mar 14 18:21:16 IST 2025","","LoadURL.spec.ts","",""
"","6199","398 - https://eurotunnelfolkestone.worlddutyfree.com/en/","chromium","Fri Mar 14 18:26:37 IST 2025","passed","Fri Mar 14 18:26:43 IST 2025","","LoadURL.spec.ts","",""
"","6296","155 - https://sochi.shopdutyfree.com/en/","chromium","Fri Mar 14 18:21:51 IST 2025","passed","Fri Mar 14 18:21:57 IST 2025","","LoadURL.spec.ts","",""
"","5218","130 - https://kuwait.shopdutyfree.com/en/","chromium","Fri Mar 14 18:21:24 IST 2025","passed","Fri Mar 14 18:21:29 IST 2025","","LoadURL.spec.ts","",""
"","5270","575 - https://corfu.shopdutyfree.com/en/","chromium","Fri Mar 14 18:29:27 IST 2025","passed","Fri Mar 14 18:29:32 IST 2025","","LoadURL.spec.ts","",""
"","7433","607 - https://milanlinate.shopdutyfree.com/it/","chromium","Fri Mar 14 18:30:02 IST 2025","passed","Fri Mar 14 18:30:10 IST 2025","","LoadURL.spec.ts","",""
"","6220","409 - https://jersey.worlddutyfree.com/en/","chromium","Fri Mar 14 18:26:49 IST 2025","passed","Fri Mar 14 18:26:55 IST 2025","","LoadURL.spec.ts","",""
"","6580","365 - https://saltlakecity.shopdutyfree.com/en/","chromium","Fri Mar 14 18:26:04 IST 2025","passed","Fri Mar 14 18:26:11 IST 2025","","LoadURL.spec.ts","",""
"","4800","520 - https://brasil.shopdutyfree.com/en/","chromium","Fri Mar 14 18:28:34 IST 2025","passed","Fri Mar 14 18:28:39 IST 2025","","LoadURL.spec.ts","",""
"","5219","452 - https://hull-port.worlddutyfree.com/en/","chromium","Fri Mar 14 18:27:27 IST 2025","passed","Fri Mar 14 18:27:33 IST 2025","","LoadURL.spec.ts","",""
"","5941","287 - https://roatan.shopdutyfree.com/en/","chromium","Fri Mar 14 18:24:34 IST 2025","passed","Fri Mar 14 18:24:40 IST 2025","","LoadURL.spec.ts","",""
"","5314","413 - https://liverpool.worlddutyfree.com/en/","chromium","Fri Mar 14 18:26:53 IST 2025","passed","Fri Mar 14 18:26:59 IST 2025","","LoadURL.spec.ts","",""
"","8696","527 - https://div9.shopdutyfree.com/","chromium","Fri Mar 14 18:28:40 IST 2025","passed","Fri Mar 14 18:28:49 IST 2025","","LoadURL.spec.ts","",""
"","5250","70 - https://madrid.shopdutyfree.com/en/","chromium","Fri Mar 14 18:20:27 IST 2025","passed","Fri Mar 14 18:20:32 IST 2025","","LoadURL.spec.ts","",""
"","5768","585 - https://skiathos.shopdutyfree.com/en/","chromium","Fri Mar 14 18:29:37 IST 2025","passed","Fri Mar 14 18:29:43 IST 2025","","LoadURL.spec.ts","",""
"","4884","458 - https://dover-port.worlddutyfree.com/en/","chromium","Fri Mar 14 18:27:33 IST 2025","passed","Fri Mar 14 18:27:37 IST 2025","","LoadURL.spec.ts","",""
"","8098","610 - https://naples.shopdutyfree.com/it/","chromium","Fri Mar 14 18:30:04 IST 2025","failed","Fri Mar 14 18:30:12 IST 2025","","LoadURL.spec.ts","",""
"","6247","621 - https://guadeloupe.shopdutyfree.com/en/","chromium","Fri Mar 14 18:30:20 IST 2025","passed","Fri Mar 14 18:30:26 IST 2025","","LoadURL.spec.ts","",""
"","5418","74 - https://barcelona.shopdutyfree.com/es/","chromium","Fri Mar 14 18:20:32 IST 2025","passed","Fri Mar 14 18:20:37 IST 2025","","LoadURL.spec.ts","",""
"","6881","309 - https://detroit.shopdutyfree.com/en/","chromium","Fri Mar 14 18:25:04 IST 2025","passed","Fri Mar 14 18:25:11 IST 2025","","LoadURL.spec.ts","",""
"","6713","403 - https://glasgow.worlddutyfree.com/en/","chromium","Fri Mar 14 18:26:43 IST 2025","passed","Fri Mar 14 18:26:50 IST 2025","","LoadURL.spec.ts","",""
"","4947","114 - https://zurich.shopdutyfree.com/de/","chromium","Fri Mar 14 18:21:09 IST 2025","passed","Fri Mar 14 18:21:14 IST 2025","","LoadURL.spec.ts","",""
"","5782","47 - https://murcia.shopdutyfree.com/en/","chromium","Fri Mar 14 18:20:05 IST 2025","passed","Fri Mar 14 18:20:11 IST 2025","","LoadURL.spec.ts","",""
"","7937","467 - https://emporium.dufry.com/uk/","chromium","Fri Mar 14 18:27:43 IST 2025","passed","Fri Mar 14 18:27:51 IST 2025","","LoadURL.spec.ts","",""
"","4480","552 - https://cairo.shopdutyfree.com/en/","chromium","Fri Mar 14 18:29:07 IST 2025","passed","Fri Mar 14 18:29:11 IST 2025","","LoadURL.spec.ts","",""
"","6337","227 - https://cordoba.shopdutyfree.com/es/","chromium","Fri Mar 14 18:23:06 IST 2025","passed","Fri Mar 14 18:23:12 IST 2025","","LoadURL.spec.ts","",""
"","5329","93 - https://goteborg.shopdutyfree.com/sv/","chromium","Fri Mar 14 18:20:49 IST 2025","passed","Fri Mar 14 18:20:54 IST 2025","","LoadURL.spec.ts","",""
"","5654","185 - https://monterrey.shopdutyfree.com/en/","chromium","Fri Mar 14 18:22:28 IST 2025","passed","Fri Mar 14 18:22:34 IST 2025","","LoadURL.spec.ts","",""
"","6934","394 - https://birmingham.worlddutyfree.com/en/","chromium","Fri Mar 14 18:26:34 IST 2025","passed","Fri Mar 14 18:26:41 IST 2025","","LoadURL.spec.ts","",""
"","5604","345 - https://vancouver.shopdutyfree.com/zh/","chromium","Fri Mar 14 18:25:43 IST 2025","passed","Fri Mar 14 18:25:49 IST 2025","","LoadURL.spec.ts","",""
"","5192","122 - https://zurich.shopdutyfree.com/de/","chromium","Fri Mar 14 18:21:17 IST 2025","passed","Fri Mar 14 18:21:22 IST 2025","","LoadURL.spec.ts","",""
"","7346","626 - https://casablanca.shopdutyfree.com/fr/","chromium","Fri Mar 14 18:30:26 IST 2025","passed","Fri Mar 14 18:30:33 IST 2025","","LoadURL.spec.ts","",""
"","12763","244 - https://santiago.shopdutyfree.com/es/","chromium","Fri Mar 14 18:23:41 IST 2025","passed","Fri Mar 14 18:23:54 IST 2025","","LoadURL.spec.ts","",""
"","5237","27 - https://lanzarote.shopdutyfree.com/en/","chromium","Fri Mar 14 18:19:47 IST 2025","passed","Fri Mar 14 18:19:52 IST 2025","","LoadURL.spec.ts","",""
"","4590","178 - https://cozumel.shopdutyfree.com/es/","chromium","Fri Mar 14 18:22:22 IST 2025","passed","Fri Mar 14 18:22:26 IST 2025","","LoadURL.spec.ts","",""
"","5533","10 - https://madrid.shopdutyfree.com/es/","chromium","Fri Mar 14 18:19:30 IST 2025","passed","Fri Mar 14 18:19:36 IST 2025","","LoadURL.spec.ts","",""
"","5723","269 - https://trinidadandtobago.shopdutyfree.com/en/","chromium","Fri Mar 14 18:24:18 IST 2025","passed","Fri Mar 14 18:24:24 IST 2025","","LoadURL.spec.ts","",""
"","5214","88 - https://stockholm.shopdutyfree.com/sv/","chromium","Fri Mar 14 18:20:44 IST 2025","passed","Fri Mar 14 18:20:49 IST 2025","","LoadURL.spec.ts","",""
"","5315","127 - https://busan.shopdutyfree.com/ko/","chromium","Fri Mar 14 18:21:22 IST 2025","passed","Fri Mar 14 18:21:27 IST 2025","","LoadURL.spec.ts","",""
"","5467","531 - https://www.shopdutyfree.com/en/","chromium","Fri Mar 14 18:28:44 IST 2025","passed","Fri Mar 14 18:28:50 IST 2025","","LoadURL.spec.ts","",""
"","7346","274 - https://aruba.shopdutyfree.com/en/","chromium","Fri Mar 14 18:24:21 IST 2025","passed","Fri Mar 14 18:24:28 IST 2025","","LoadURL.spec.ts","",""
"","6457","496 - https://recife.shopdutyfree.com/en/","chromium","Fri Mar 14 18:28:12 IST 2025","passed","Fri Mar 14 18:28:19 IST 2025","","LoadURL.spec.ts","",""
"","5257","89 - https://stockholm.shopdutyfree.com/sv/","chromium","Fri Mar 14 18:20:45 IST 2025","passed","Fri Mar 14 18:20:51 IST 2025","","LoadURL.spec.ts","",""
"","12582","5 - https://barcelona.shopdutyfree.com/en/","chromium","Fri Mar 14 18:19:13 IST 2025","passed","Fri Mar 14 18:19:26 IST 2025","","LoadURL.spec.ts","",""
"","6104","105 - https://helsinki.shopdutyfree.com/en/","chromium","Fri Mar 14 18:21:01 IST 2025","passed","Fri Mar 14 18:21:07 IST 2025","","LoadURL.spec.ts","",""
"","5635","283 - https://saintkitts.shopdutyfree.com/en/","chromium","Fri Mar 14 18:24:32 IST 2025","passed","Fri Mar 14 18:24:38 IST 2025","","LoadURL.spec.ts","",""
"","5559","460 - https://dover-port.worlddutyfree.com/en/","chromium","Fri Mar 14 18:27:36 IST 2025","passed","Fri Mar 14 18:27:42 IST 2025","","LoadURL.spec.ts","",""
"","6067","68 - https://madrid.shopdutyfree.com/es/","chromium","Fri Mar 14 18:20:26 IST 2025","passed","Fri Mar 14 18:20:32 IST 2025","","LoadURL.spec.ts","",""
"","5360","92 - https://goteborg.shopdutyfree.com/en/","chromium","Fri Mar 14 18:20:49 IST 2025","passed","Fri Mar 14 18:20:54 IST 2025","","LoadURL.spec.ts","",""
"","4950","405 - https://glasgow-prestwick.worlddutyfree.com/en/","chromium","Fri Mar 14 18:26:44 IST 2025","passed","Fri Mar 14 18:26:49 IST 2025","","LoadURL.spec.ts","",""
"","5084","367 - https://saltlakecity.shopdutyfree.com/en/","chromium","Fri Mar 14 18:26:06 IST 2025","passed","Fri Mar 14 18:26:11 IST 2025","","LoadURL.spec.ts","",""
"","7292","160 - https://krasnodar.shopdutyfree.com/ru/","chromium","Fri Mar 14 18:21:57 IST 2025","passed","Fri Mar 14 18:22:04 IST 2025","","LoadURL.spec.ts","",""
"","5631","415 - https://london-gatwick.worlddutyfree.com/en/","chromium","Fri Mar 14 18:26:55 IST 2025","passed","Fri Mar 14 18:27:00 IST 2025","","LoadURL.spec.ts","",""
"","5911","263 - https://santodomingo.shopdutyfree.com/es/","chromium","Fri Mar 14 18:24:12 IST 2025","passed","Fri Mar 14 18:24:18 IST 2025","","LoadURL.spec.ts","",""
"","5700","370 - https://billybishop.shopdutyfree.com/en/","chromium","Fri Mar 14 18:26:11 IST 2025","passed","Fri Mar 14 18:26:17 IST 2025","","LoadURL.spec.ts","",""
"","8089","69 - https://div1.shopdutyfree.com/","chromium","Fri Mar 14 18:20:27 IST 2025","passed","Fri Mar 14 18:20:35 IST 2025","","LoadURL.spec.ts","",""
"","6154","377 - https://manchester.worlddutyfree.com/en/","chromium","Fri Mar 14 18:26:17 IST 2025","passed","Fri Mar 14 18:26:23 IST 2025","","LoadURL.spec.ts","",""
"","5958","289 - https://turksandcaicos.shopdutyfree.com/en/","chromium","Fri Mar 14 18:24:38 IST 2025","passed","Fri Mar 14 18:24:43 IST 2025","","LoadURL.spec.ts","",""
"","5656","304 - https://mexicocity.shopdutyfree.com/en/","chromium","Fri Mar 14 18:24:52 IST 2025","passed","Fri Mar 14 18:24:58 IST 2025","","LoadURL.spec.ts","",""
"","5123","504 - https://brasilia.shopdutyfree.com/en/","chromium","Fri Mar 14 18:28:20 IST 2025","passed","Fri Mar 14 18:28:25 IST 2025","","LoadURL.spec.ts","",""
"","5072","28 - https://lanzarote.shopdutyfree.com/es/","chromium","Fri Mar 14 18:19:47 IST 2025","passed","Fri Mar 14 18:19:52 IST 2025","","LoadURL.spec.ts","",""
"","6542","488 - https://confins.shopdutyfree.com/en/","chromium","Fri Mar 14 18:28:02 IST 2025","passed","Fri Mar 14 18:28:08 IST 2025","","LoadURL.spec.ts","",""
"","7333","461 - https://dover-port.worlddutyfree.com/en/","chromium","Fri Mar 14 18:27:37 IST 2025","passed","Fri Mar 14 18:27:44 IST 2025","","LoadURL.spec.ts","",""
"","4831","62 - https://sevilla.shopdutyfree.com/es/","chromium","Fri Mar 14 18:20:21 IST 2025","passed","Fri Mar 14 18:20:26 IST 2025","","LoadURL.spec.ts","",""
"","5445","63 - https://almeria.shopdutyfree.com/en/","chromium","Fri Mar 14 18:20:21 IST 2025","passed","Fri Mar 14 18:20:27 IST 2025","","LoadURL.spec.ts","",""
"","6490","543 - https://agadir.shopdutyfree.com/fr/","chromium","Fri Mar 14 18:28:55 IST 2025","passed","Fri Mar 14 18:29:02 IST 2025","","LoadURL.spec.ts","",""
"","6457","540 - https://marrakech.shopdutyfree.com/en/","chromium","Fri Mar 14 18:28:55 IST 2025","passed","Fri Mar 14 18:29:02 IST 2025","","LoadURL.spec.ts","",""
"","5634","303 - https://mexicocity.shopdutyfree.com/es/","chromium","Fri Mar 14 18:24:52 IST 2025","passed","Fri Mar 14 18:24:58 IST 2025","","LoadURL.spec.ts","",""
"","6626","615 - https://verona.shopdutyfree.com/en/","chromium","Fri Mar 14 18:30:11 IST 2025","passed","Fri Mar 14 18:30:17 IST 2025","","LoadURL.spec.ts","",""
"","5715","101 - https://basel.shopdutyfree.com/fr/","chromium","Fri Mar 14 18:20:56 IST 2025","passed","Fri Mar 14 18:21:01 IST 2025","","LoadURL.spec.ts","",""
"","6246","99 - https://stockholm.shopdutyfree.com/sv/","chromium","Fri Mar 14 18:20:54 IST 2025","passed","Fri Mar 14 18:21:01 IST 2025","","LoadURL.spec.ts","",""
"","4468","480 - https://emporium.dufry.com/ma/","chromium","Fri Mar 14 18:27:56 IST 2025","passed","Fri Mar 14 18:28:00 IST 2025","","LoadURL.spec.ts","",""
"","5128","369 - https://laguardia.shopdutyfree.com/en/","chromium","Fri Mar 14 18:26:08 IST 2025","passed","Fri Mar 14 18:26:13 IST 2025","","LoadURL.spec.ts","",""
"","5451","386 - https://bristol.worlddutyfree.com/en/","chromium","Fri Mar 14 18:26:24 IST 2025","passed","Fri Mar 14 18:26:30 IST 2025","","LoadURL.spec.ts","",""
"","5670","17 - https://granada.shopdutyfree.com/en/","chromium","Fri Mar 14 18:19:36 IST 2025","passed","Fri Mar 14 18:19:41 IST 2025","","LoadURL.spec.ts","",""
"","5427","570 - https://samos.shopdutyfree.com/el/","chromium","Fri Mar 14 18:29:23 IST 2025","passed","Fri Mar 14 18:29:29 IST 2025","","LoadURL.spec.ts","",""
"","5843","574 - https://corfu.shopdutyfree.com/el/","chromium","Fri Mar 14 18:29:26 IST 2025","passed","Fri Mar 14 18:29:32 IST 2025","","LoadURL.spec.ts","",""
"","5398","556 - https://abidjan.shopdutyfree.com/en/","chromium","Fri Mar 14 18:29:09 IST 2025","passed","Fri Mar 14 18:29:14 IST 2025","","LoadURL.spec.ts","",""
"","5240","393 - https://eastmidlands.worlddutyfree.com/en/","chromium","Fri Mar 14 18:26:33 IST 2025","passed","Fri Mar 14 18:26:38 IST 2025","","LoadURL.spec.ts","",""
"","5621","342 - https://edmonton.shopdutyfree.com/fr/","chromium","Fri Mar 14 18:25:40 IST 2025","passed","Fri Mar 14 18:25:45 IST 2025","","LoadURL.spec.ts","",""
"","6114","96 - https://stockholm.shopdutyfree.com/en/","chromium","Fri Mar 14 18:20:53 IST 2025","passed","Fri Mar 14 18:21:00 IST 2025","","LoadURL.spec.ts","",""
"","5690","273 - https://jamaica.shopdutyfree.com/en/","chromium","Fri Mar 14 18:24:21 IST 2025","passed","Fri Mar 14 18:24:26 IST 2025","","LoadURL.spec.ts","",""
